product_id,product_name,warehouse_id,stock_qty,reorder_level,safety_stock,inventory_value
P00994,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH003,2165,284,267,40539.6
P00995,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH002,1118,71,36,8.66
P00996,"Abacavir 300mg, tablets, 60 Tabs",WH002,4625,313,273,157860.87
P00997,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,667,236,117,77477.7
P00998,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,1456,120,234,178046.84
P00999,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH001,3978,125,244,798166.31
P01000,"Efavirenz 600mg, tablets, 30 Tabs",WH001,670,100,211,15560.15
P01001,"Zidovudine 300mg, tablets, 60 Tabs",WH004,3877,347,70,48105.99
P01002,"Lamivudine 150mg, tablets, 60 Tabs",WH001,4845,197,295,20480.85
P01003,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH003,1873,156,79,14567.82
P01004,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,1240,321,218,247790.29
P01005,"Lamivudine 150mg, tablets, 60 Tabs",WH002,3530,438,299,83634.2
P01006,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH002,1197,361,187,4080.58
P01007,"Stavudine 30mg, capsules, 60 Caps",WH004,255,356,123,835.87
P01008,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,3008,254,228,17919.41
P01009,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,3326,213,128,1760752.01
P01010,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,4357,426,108,382996.98
P01011,"Nevirapine 200mg, tablets, 60 Tabs",WH004,2280,62,84,168500.81
P01012,"Efavirenz 600mg, tablets, 30 Tabs",WH003,977,128,237,26021.22
P01013,"Nevirapine 200mg, tablets, 60 Tabs",WH002,4018,57,176,12914.41
P01014,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH004,2006,307,179,5074.13
P01015,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH002,1350,241,264,464848.63
P01016,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,1617,128,280,558203.55
P01017,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",WH004,1115,139,204,64074.07
P01018,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH002,1445,240,283,112900.92
P01019,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH002,4627,282,202,29185.94
P01020,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,4928,105,195,429087.84
P01021,"Nevirapine 200mg, tablets, 60 Tabs",WH004,1089,74,172,321486.69
P01022,"Nevirapine 200mg, tablets, 60 Tabs",WH002,3769,312,181,4166.01
P01023,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,3947,68,69,11728.0
P01024,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,1470,473,70,36945.36
P01025,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH002,4243,178,243,93183.61
P01026,"Lamivudine 150mg, tablets, 60 Tabs",WH003,209,205,249,2550.24
P01027,"Efavirenz 600mg, tablets, 30 Tabs",WH001,2057,238,156,85675.53
P01028,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,316,333,30,445072.22
P01029,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,2637,104,261,18441.68
P01030,"Efavirenz 600mg, tablets, 30 Tabs",WH004,2223,443,241,554915.24
P01031,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,3716,353,292,297251.99
P01032,"Nevirapine 200mg, tablets, 60 Tabs",WH004,1650,379,209,42545.03
P01033,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH004,1110,398,168,126.59
P01034,"Lamivudine 150mg, tablets, 60 Tabs",WH003,1065,331,293,4618.59
P01035,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,3155,104,30,54328.29
P01036,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH001,4008,438,289,269978.02
P01037,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,1312,283,34,103497.06
P01038,"Efavirenz 600mg, tablets, 30 Tabs",WH001,2736,98,243,41290.13
P01039,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH001,2026,369,287,135099.91
P01040,"Efavirenz 600mg, tablets, 30 Tabs",WH002,3819,359,261,921235.78
P01041,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,3873,290,243,71782.48
P01042,"Efavirenz 600mg, tablets, 30 Tabs",WH001,3475,259,176,2338101.09
P01043,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,4777,91,168,64276.17
P01044,"Lamivudine 150mg, tablets, 60 Tabs",WH002,4102,453,90,2515.05
P01045,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",WH004,2010,328,76,159577.81
P01046,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH003,325,408,25,90885.29
P01047,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,859,438,183,574264.64
P01048,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH002,1559,283,299,545293.17
P01049,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH004,2545,308,215,75941.94
P01050,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,1790,323,49,60624.53
P01051,"Efavirenz 600mg, tablets, 30 Tabs",WH001,2075,380,165,25318.92
P01052,"Efavirenz 200mg, capsule, 90 Caps",WH003,962,490,295,4728.67
P01053,"Abacavir 300mg, tablets, 60 Tabs",WH002,2205,237,40,40.51
P01054,"Nevirapine 200mg, tablets, 60 Tabs",WH002,3477,282,80,12514.94
P01055,"Zidovudine 300mg, tablets, 60 Tabs",WH003,3030,115,136,6446.18
P01056,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",WH001,877,107,271,6437.02
P01057,"Zidovudine 300mg, tablets, 60 Tabs",WH003,1058,220,176,50393.79
P01058,"Efavirenz 600mg, tablets, 30 Tabs",WH003,2096,365,163,187870.56
P01059,"Efavirenz 200mg, capsule, 90 Caps",WH001,2313,200,158,31107.02
P01060,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,2425,285,286,71731.7
P01061,"Stavudine 30mg, capsules, 60 Caps",WH003,2195,314,98,1389.63
P01062,"Abacavir 300mg, tablets, 60 Tabs",WH004,678,134,56,96601.57
P01063,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,1433,265,82,1334158.33
P01064,"Zidovudine 300mg, tablets, 60 Tabs",WH002,4759,51,226,120935.51
P01065,"Abacavir 300mg, tablets, 60 Tabs",WH001,3090,117,107,70954.26
P01066,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,2220,418,274,908881.45
P01067,"Zidovudine 300mg, tablets, 60 Tabs",WH003,3943,72,93,30175.74
P01068,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,3080,116,234,91663.31
P01069,"Stavudine 15mg, capsules, 60 Caps",WH004,1576,188,113,3587.59
P01070,"Nevirapine 200mg, tablets, 60 Tabs",WH003,4988,213,202,303048.95
P01071,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH003,2924,337,34,5652.54
P01072,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH004,4282,120,203,2386.16
P01073,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,1173,257,114,3188.2
P01074,"Abacavir 300mg, tablets, 60 Tabs",WH004,2002,337,103,303969.69
P01075,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,3346,245,202,177729.72
P01076,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH003,585,217,43,10620.55
P01077,"Stavudine 30mg, capsules, 60 Caps",WH002,2170,236,280,6934.32
P01078,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH001,1647,418,81,148386.31
P01079,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH003,3119,495,180,16234.0
P01080,"Abacavir 300mg, tablets, 60 Tabs",WH001,3460,363,195,17495.98
P01081,"Nelfinavir (as mesilate) 250mg [Viracept], tablets, 270 Tabs",WH003,738,216,281,25954.51
P01082,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",WH003,274,113,207,17021.92
P01083,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",WH003,2567,105,249,5683.04
P01084,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",WH003,2309,406,284,13962.92
P01085,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH002,1577,190,84,13417.43
P01086,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,1776,185,275,1393718.93
P01087,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH003,3942,457,72,109105.95
P01088,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",WH002,4826,399,158,4505.42
P01089,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH004,2496,288,201,43246.22
P01090,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",WH001,1443,75,294,3697.89
P01091,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,4679,247,104,66251.3
P01092,"Lamivudine 150mg, tablets, 60 Tabs",WH003,1707,258,94,6228.23
P01093,"Abacavir 300mg, tablets, 60 Tabs",WH003,372,180,199,285231.29
P01094,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH003,3824,99,269,6918.95
P01095,"Abacavir 300mg, tablets, 60 Tabs",WH004,2820,373,80,27979.93
P01096,"Nevirapine 200mg, tablets, 60 Tabs",WH001,2967,316,156,5564.49
P01097,"Abacavir 300mg, tablets, 60 Tabs",WH001,2991,328,70,6838.29
P01098,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,2952,451,186,13030.08
P01099,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",WH001,2568,300,106,169951.84
P01100,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,4245,474,209,11881.41
P01101,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,1309,401,242,3522.73
P01102,"Nevirapine 200mg, tablets, 60 Tabs",WH004,4689,77,245,248513.92
P01103,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH001,453,465,285,6614.84
P01104,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH004,1235,393,41,17419.85
P01105,"Zidovudine 300mg, tablets, 60 Tabs",WH002,293,160,129,2909.48
P01106,"Abacavir 300mg, tablets, 60 Tabs",WH004,3531,193,253,45948.18
P01107,"Stavudine 1mg/ml, powder for oral solution, 200 ml",WH001,3494,488,131,404.8
P01108,"Stavudine 20mg, capsules, 60 Caps",WH002,4593,287,172,490.65
P01109,"Zidovudine 300mg, tablets, 60 Tabs",WH004,2092,420,71,193238.88
P01110,"Stavudine 30mg, capsules, 60 Caps",WH004,3524,211,98,5444.96
P01111,"Abacavir 300mg, tablets, 60 Tabs",WH001,3353,272,138,110252.22
P01112,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH001,2081,57,111,316620.1
P01113,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",WH002,4412,376,136,8376.27
P01114,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,1795,352,54,581625.71
P01115,"Nevirapine 200mg, tablets, 60 Tabs",WH003,3079,458,224,6756.97
P01116,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",WH002,3119,357,215,9913.34
P01117,"Nevirapine 200mg, tablets, 60 Tabs",WH001,3872,401,142,173530.64
P01118,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",WH003,418,170,81,30702.34
P01119,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",WH001,3126,381,291,72143.11
P01120,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,816,361,224,100060.35
P01121,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH002,4148,133,145,19700.89
P01122,"Stavudine 30mg, capsules, 60 Caps",WH002,3365,139,207,34713.79
P01123,"Efavirenz 200mg, capsule, 90 Caps",WH003,4373,337,162,18767.38
P01124,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",WH002,2420,348,98,61314.75
P01125,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH002,4656,172,155,24580.66
P01126,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH002,4736,329,291,260622.6
P01127,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH004,432,380,242,1232.54
P01128,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH001,329,468,25,37800.85
P01129,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",WH003,834,56,274,15116.07
P01130,"Efavirenz 600mg, tablets, 30 Tabs",WH004,365,473,139,11394.39
P01131,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH002,2759,309,117,165406.32
P01132,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH002,1255,435,145,100592.73
P01133,"Abacavir/Lamivudine/Zidovudine 300/150/300mg [Trizivir], tablets, 60 Tabs",WH002,4589,83,32,107432.27
P01134,"Lamivudine 150mg, tablets, 60 Tabs",WH002,1613,409,266,2604.83
P01135,"Nevirapine 200mg, tablets, 60 Tabs",WH002,3309,454,57,3402.06
P01136,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH004,1127,489,250,1115.05
P01137,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH003,883,399,221,18201.33
P01138,"Zidovudine 100mg [Retrovir], capsules, 100 Caps",WH001,3673,372,164,18151.06
P01139,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH001,1658,204,171,6034.41
P01140,"Efavirenz 50mg, capsule, 30 Caps",WH002,201,209,198,342.12
P01141,"Stavudine 1mg/ml, powder for oral solution, 200 ml",WH004,917,485,278,1326.02
P01142,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",WH001,4028,101,297,3.98
P01143,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,1688,121,182,16441.21
P01144,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH004,2098,85,189,1147.14
P01145,"Abacavir 20mg/ml, [DON] oral solution, Bottle, 240 ml",WH001,2992,196,90,0.0
P01146,"Efavirenz 200mg, capsule, 90 Caps",WH001,489,71,273,42049.62
P01147,"Stavudine 20mg, capsules, 60 Caps",WH002,4145,283,83,451.7
P01148,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH001,1742,69,135,34447.16
P01149,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,1279,250,243,12370.69
P01150,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH002,4723,464,152,2406.47
P01151,"Efavirenz 600mg, tablets, 30 Tabs",WH002,157,249,60,12714.67
P01152,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,4968,292,34,180428.46
P01153,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",WH002,4423,455,194,2069.59
P01154,"Abacavir/Lamivudine/Zidovudine 300/150/300mg [Trizivir], tablets, 60 Tabs",WH003,1656,77,188,7972.11
P01155,"Indinavir 400mg [Crixivan], capsules, 180 Caps",WH002,4281,203,99,17690.42
P01156,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",WH003,4065,176,226,49957.46
P01157,"Efavirenz 600mg, tablets, 30 Tabs",WH004,2293,137,216,1178253.63
P01158,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH003,4874,352,219,12001.22
P01159,"Lamivudine 150mg, tablets, 60 Tabs",WH004,3397,111,209,17599.5
P01160,"Nevirapine 200mg, tablets, 60 Tabs",WH002,1048,254,91,25746.02
P01161,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,4236,170,213,18510.6
P01162,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",WH002,851,249,283,34590.07
P01163,"Indinavir 400mg [Crixivan], capsules, 180 Caps",WH002,3091,458,62,482781.4
P01164,"Zidovudine 300mg, tablets, 60 Tabs",WH003,4583,292,235,105828.94
P01165,"Lamivudine 150mg, tablets, 60 Tabs",WH003,1249,94,224,19545.07
P01166,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",WH004,2313,457,121,15406.89
P01167,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH002,2308,399,257,170092.99
P01168,"Nevirapine 200mg, tablets, 60 Tabs",WH004,4282,464,211,235984.36
P01169,"Stavudine 20mg, capsules, 60 Caps",WH004,3746,268,93,2759.81
P01170,"Indinavir 400mg [Crixivan], capsules, 180 Caps",WH004,2817,295,31,1936.66
P01171,"Lamivudine 150mg, tablets, 60 Tabs",WH001,302,199,110,29352.69
P01172,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,3324,308,55,788110.55
P01173,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH002,2561,85,66,1019100.01
P01174,"Efavirenz 600mg, tablets, 30 Tabs",WH003,1562,356,161,45987.62
P01175,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,195,52,292,877681.73
P01176,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,3732,392,65,247213.33
P01177,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,1745,366,168,303823.87
P01178,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH003,4393,467,96,1127.71
P01179,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",WH002,4765,450,235,4629.91
P01180,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH004,2935,253,195,14002.02
P01181,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH003,2174,212,38,395107.92
P01182,"Nevirapine 200mg, tablets, 60 Tabs",WH002,3789,129,192,5159.86
P01183,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH003,4596,235,274,711.33
P01184,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,3716,368,218,4113.41
P01185,"Stavudine 1mg/ml, powder for oral solution, 200 ml",WH001,1367,284,80,36.81
P01186,"Indinavir 400mg [Crixivan], capsules, 180 Caps",WH004,163,449,297,141107.32
P01187,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,4320,78,196,403329.43
P01188,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,943,202,111,17471.05
P01189,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH002,4026,400,176,2050.02
P01190,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH001,625,309,83,1860436.77
P01191,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,1809,378,224,903941.28
P01192,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",WH001,2405,368,32,23092.45
P01193,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,4145,196,239,204858.24
P01194,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",WH004,363,175,34,117766.84
P01195,"Nevirapine 200mg, tablets, 60 Tabs",WH004,3534,469,76,57785.17
P01196,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,3621,491,80,103796.84
P01197,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,2740,67,95,11681.49
P01198,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,4726,338,284,780627.71
P01199,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH001,2620,463,272,96.38
P01200,"Nevirapine 200mg, tablets, 60 Tabs",WH003,2978,490,276,223382.5
P01201,"Nevirapine 200mg, tablets, 60 Tabs",WH001,1179,305,133,93704.16
P01202,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH003,1639,143,51,440874.09
P01203,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH001,3393,272,275,140012.62
P01204,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH004,2940,473,50,12550.04
P01205,"Nevirapine 200mg, tablets, 60 Tabs",WH004,3263,147,273,125846.33
P01206,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,1606,350,287,351939.68
P01207,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,1405,131,263,667283.29
P01208,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,1669,429,134,430797.86
P01209,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,2738,164,249,593258.83
P01210,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,2111,132,283,43820.52
P01211,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,799,233,269,3021.9
P01212,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",WH001,453,73,215,42166.11
P01213,"Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml",WH001,2928,455,52,8164.79
P01214,"Indinavir 400mg [Crixivan], capsules, 180 Caps",WH002,1367,443,100,2103.44
P01215,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",WH002,4709,280,139,18370.03
P01216,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH003,2437,63,245,976.74
P01217,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,1181,126,277,371003.58
P01218,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",WH002,2783,304,194,50.31
P01219,"Stavudine 15mg, capsules, 60 Caps",WH003,3799,365,54,2762.2
P01220,"Efavirenz 200mg, capsule, 90 Caps",WH004,4609,314,299,18910.56
P01221,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH003,348,241,284,413409.29
P01222,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH003,2683,459,51,5704.5
P01223,"Lamivudine 150mg, tablets, 60 Tabs",WH001,4099,325,276,2028.59
P01224,"Efavirenz 600mg, tablets, 30 Tabs",WH004,1630,279,133,75673.66
P01225,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH001,2073,81,191,83949.07
P01226,"Lamivudine 150mg, tablets, 60 Tabs",WH003,1428,377,154,32703.35
P01227,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,1853,250,157,530906.33
P01228,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH001,1595,128,202,84097.51
P01229,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,3092,480,253,64497.49
P01230,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,1775,398,189,722759.82
P01231,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,1837,342,102,762062.91
P01232,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",WH001,2317,474,40,48161.87
P01233,"Efavirenz 200mg, capsule, 90 Caps",WH001,165,65,173,5032.74
P01234,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH001,3401,269,155,18885.42
P01235,"Efavirenz 600mg, tablets, 30 Tabs",WH001,1668,62,234,32375.4
P01236,"Nevirapine 200mg, tablets, 60 Tabs",WH004,3541,325,160,33399.08
P01237,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH002,4484,448,244,1269994.26
P01238,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH002,4444,200,106,917728.33
P01239,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,4355,104,261,502753.1
P01240,"Zidovudine 300mg, tablets, 60 Tabs",WH001,3415,63,176,3110.4
P01241,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH002,4756,435,57,12961.52
P01242,"Lamivudine 150mg, tablets, 60 Tabs",WH001,3350,227,130,326.2
